,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments
17475,Mc Don Juan,Revoada do Tubarão 3,0.795,0.705,4.0,-4.041,0.0606,0.252,1.88e-06,0.248,0.571,95.023,669158.0,10934430.0,176702.0,2948.0
17476,Mc Don Juan,EU VOU COM CARINHO ELA QUER COM FORÇA,0.82,0.28,5.0,-11.742,0.0485,0.353,1.69e-05,0.116,0.209,129.854,144000.0,30035967.0,284533.0,1552.0
17477,Mc Don Juan,Set dos Casados,0.581,0.384,4.0,-7.618,0.295,0.325,0.0,0.0953,0.149,199.884,643200.0,99945150.0,876612.0,8093.0
17478,Mc Don Juan,Final do Ano,0.866,0.801,1.0,-2.754,0.216,0.247,1.23e-05,0.0907,0.901,130.027,199385.0,17869371.0,206846.0,2207.0
17479,Mc Don Juan,Áudio Que Te Entrega - Faixa Bônus,0.79,0.871,7.0,-2.29,0.0441,0.221,0.0,0.0981,0.952,145.972,171409.0,119503346.0,532523.0,2983.0
17480,Mc Don Juan,Quando Apaga A Luz - Ao Vivo,0.7,0.914,2.0,-3.047,0.0539,0.168,0.0,0.761,0.776,149.918,144298.0,7483771.0,51456.0,2319.0
17481,Mc Don Juan,Set do G15 - A Revoada Começou,0.654,0.309,5.0,-13.401,0.0567,0.435,0.0474,0.104,0.109,86.698,542000.0,9866631.0,131737.0,1383.0
17482,Mc Don Juan,Não Vou Te Bloquear - Ao vivo,0.74,0.747,9.0,-4.345,0.0936,0.0782,0.0,0.948,0.781,159.958,168312.0,64561087.0,531975.0,2380.0
17483,Mc Don Juan,Liberdade (Quando o Grave Bate Forte),0.81,0.789,6.0,-4.032,0.0498,0.0254,1.85e-06,0.104,0.432,129.988,150462.0,119336991.0,1244018.0,14619.0
17484,Mc Don Juan,A Pagodeira - Ao Vivo,0.603,0.764,5.0,-7.097,0.0553,0.738,0.0,0.976,0.926,82.923,215196.0,8915921.0,73781.0,541.0
17485,Gera MX,Botella Tras Botella,0.727,0.546,0.0,-4.572,0.0437,0.656,0.0,0.122,0.69,106.891,197333.0,578719545.0,5878860.0,219490.0
17486,Gera MX,Se Me Olvidó,0.794,0.525,9.0,-8.089,0.0626,0.522,0.0,0.274,0.611,89.019,220301.0,78054856.0,860248.0,16800.0
17487,Gera MX,One Love,0.916,0.532,1.0,-8.194,0.2,0.135,0.0,0.0682,0.959,93.014,170920.0,7237521.0,129771.0,2067.0
17488,Gera MX,Nunca Te Pude Alcanzar,0.733,0.561,9.0,-3.767,0.368,0.177,0.000135,0.114,0.555,74.21,197000.0,138468019.0,861170.0,9584.0
17489,Gera MX,Ojos Tumbados,0.715,0.703,1.0,-5.316,0.413,0.423,0.0,0.188,0.872,170.121,262721.0,91061830.0,837404.0,15690.0
17490,Gera MX,Complicado,0.803,0.688,7.0,-8.446,0.333,0.324,0.0,0.0602,0.761,89.982,239307.0,41798818.0,518537.0,14490.0
17491,Gera MX,Huracán,0.774,0.578,7.0,-6.15,0.077,0.51,0.00116,0.282,0.179,86.012,255000.0,67380158.0,464408.0,5054.0
17492,Gera MX,Cypher,0.778,0.686,10.0,-6.516,0.356,0.539,0.00225,0.104,0.887,82.041,482927.0,200119725.0,1075117.0,21362.0
17493,Gera MX,Los No Tan Tristes,0.603,0.508,2.0,-9.437,0.217,0.114,0.0,0.14,0.301,86.723,246001.0,37287946.0,444007.0,10014.0
17494,Gera MX,Invisibles,0.659,0.535,9.0,-11.637,0.262,0.706,1.25e-05,0.144,0.196,84.048,232201.0,17636893.0,186451.0,3301.0
17495,beabadoobee,death bed (coffee for your head),0.726,0.431,8.0,-8.765,0.135,0.731,0.0,0.696,0.348,144.026,173333.0,562341931.0,8206600.0,199818.0
17496,beabadoobee,the perfect pair,0.634,0.663,11.0,-6.818,0.0331,0.433,0.124,0.102,0.6,146.053,177533.0,2580366.0,110059.0,1425.0
17497,beabadoobee,Tired,0.63,0.418,7.0,-7.111,0.0254,0.483,0.15,0.111,0.345,140.037,199515.0,1973687.0,71953.0,2690.0
17498,beabadoobee,Coffee,0.532,0.137,9.0,-18.208,0.0717,0.982,0.962,0.112,0.301,118.734,126825.0,5648813.0,266455.0,6174.0
17499,beabadoobee,Cologne,0.55,0.803,2.0,-3.608,0.0347,0.000561,0.000523,0.0266,0.877,130.015,164691.0,2124074.0,87405.0,1780.0
17500,beabadoobee,Sunny day,0.751,0.595,6.0,-6.422,0.0274,0.209,0.00268,0.0881,0.713,92.999,160493.0,2013315.0,57331.0,1290.0
17501,beabadoobee,The Moon Song,0.405,0.0854,0.0,-15.488,0.0336,0.968,0.0121,0.139,0.148,93.768,141040.0,1733389.0,45950.0,556.0
17502,beabadoobee,Apple Cider,0.492,0.921,2.0,-3.939,0.032,0.082,0.0114,0.301,0.679,138.008,178918.0,456869.0,13891.0,335.0
17503,beabadoobee,Dance with Me,0.36,0.209,4.0,-10.293,0.0355,0.967,0.00326,0.153,0.227,199.95,234283.0,5122669.0,218839.0,3234.0
17504,beabadoobee,If You Want To,0.666,0.527,9.0,-5.851,0.034,0.109,9.02e-05,0.132,0.37,115.979,223638.0,9666051.0,423518.0,7127.0
17505,Sigala,All By Myself,0.662,0.848,0.0,-4.338,0.0346,0.0932,7.62e-06,0.241,0.773,123.041,171778.0,967054.0,21475.0,650.0
17506,Sigala,Melody,0.63,0.91,10.0,-2.681,0.058,0.0231,1.91e-06,0.125,0.525,123.017,167142.0,8047105.0,65052.0,871.0
17507,Sigala,Stay the Night,0.636,0.936,7.0,-2.65,0.0729,0.177,0.0,0.0879,0.415,124.034,171955.0,6236073.0,70805.0,1365.0
17508,Sigala,Radio,0.737,0.866,7.0,-4.749,0.0415,0.0431,0.000143,0.099,0.868,126.019,195263.0,421784.0,13802.0,210.0
17509,Sigala,Lasting Lover,0.676,0.786,1.0,-4.529,0.0478,0.197,0.0,0.0943,0.483,125.983,218359.0,19873658.0,185080.0,4322.0
17510,Sigala,You for Me,0.733,0.886,2.0,-1.856,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,175435.0,11807033.0,127230.0,2996.0
17511,Sigala,Living Without You,0.57,0.89,11.0,-2.049,0.0625,0.0407,0.0,0.677,0.563,125.003,184104.0,2365658.0,39794.0,601.0
17512,Sigala,Rely On Me,0.664,0.759,5.0,-4.89,0.039,0.0142,0.000174,0.0892,0.752,124.968,174585.0,630568.0,9846.0,119.0
17513,Sigala,Easy Love,0.68,0.942,9.0,-4.208,0.0631,0.175,0.0013,0.117,0.647,123.976,229813.0,170437624.0,880443.0,21008.0
17514,Sigala,if we never met - remix,0.927,0.573,8.0,-5.804,0.0491,0.0339,0.000179,0.1,0.767,114.994,186595.0,450634.0,4945.0,69.0
17515,Brytiago,3 Am,0.852,0.613,9.0,-5.261,0.108,0.413,0.000201,0.123,0.576,89.951,208237.0,11080437.0,161737.0,1329.0
17516,Brytiago,Netflixxx,0.703,0.615,6.0,-5.647,0.119,0.691,0.0,0.131,0.637,134.82,219008.0,256544244.0,1533992.0,10785.0
17517,Brytiago,Me Ama Me Odia,0.735,0.603,6.0,-9.474,0.203,0.226,3.56e-05,0.0844,0.429,135.993,326937.0,268014182.0,1488608.0,34585.0
17518,Brytiago,Asesina,0.846,0.659,10.0,-5.277,0.259,0.643,0.0,0.119,0.497,94.195,187312.0,539838346.0,2617949.0,16860.0
17519,Brytiago,Velitas,0.819,0.596,2.0,-7.009,0.318,0.225,1.19e-06,0.138,0.622,165.951,225542.0,280392934.0,1473683.0,12428.0
17520,Brytiago,S.O.S.,0.891,0.775,6.0,-4.354,0.0899,0.248,0.0,0.348,0.809,99.994,243500.0,9342427.0,221526.0,1446.0
17521,Brytiago,Desnudarte,0.863,0.527,10.0,-6.261,0.216,0.377,3.7e-06,0.0946,0.599,90.99,262200.0,123059969.0,698529.0,3037.0
17522,Brytiago,Aroma,0.801,0.74,1.0,-5.919,0.256,0.266,0.0,0.0987,0.63,97.035,189500.0,7380885.0,72527.0,860.0
17523,Brytiago,Asesina - Remix,0.825,0.69,10.0,-4.252,0.226,0.589,0.0,0.413,0.516,94.194,327467.0,527765089.0,2093311.0,15614.0
17524,Brytiago,Bipolar,0.782,0.697,1.0,-5.85,0.0618,0.32,0.0,0.144,0.416,76.031,220080.0,132335416.0,765361.0,14948.0
17525,Red Velvet,Psycho,0.664,0.666,8.0,-2.203,0.0446,0.193,0.0,0.0854,0.405,139.987,210560.0,356138341.0,6238923.0,633105.0
17526,Red Velvet,Feel My Rhythm,0.412,0.94,1.0,-2.171,0.215,0.0648,0.0,0.358,0.423,157.964,210253.0,63309852.0,2267343.0,139708.0
17527,Red Velvet,Bad Boy,0.714,0.736,2.0,-3.801,0.0457,0.191,0.0,0.0553,0.814,149.985,210818.0,377692019.0,4089347.0,317781.0
17528,Red Velvet,Birthday,0.645,0.864,10.0,-2.065,0.0538,0.0486,0.0,0.0491,0.673,149.949,216440.0,30455454.0,811345.0,48298.0
17529,Red Velvet,러시안 룰렛 Russian Roulette,0.726,0.903,7.0,-2.277,0.0357,0.055,0.000225,0.158,0.958,129.986,211244.0,244786739.0,2604330.0,133342.0
17530,Red Velvet,Peek-A-Boo,0.839,0.902,1.0,-3.612,0.0536,0.0868,0.00257,0.272,0.639,114.953,189050.0,233804295.0,3021690.0,146842.0
17531,Red Velvet,BYE BYE,0.72,0.733,11.0,-3.489,0.0806,0.32,0.0,0.423,0.656,116.129,196080.0,136347.0,4182.0,155.0
17532,Red Velvet,Queendom,0.695,0.896,5.0,-1.24,0.0847,0.179,0.0,0.0626,0.508,119.959,181760.0,116833495.0,2835693.0,281502.0
17533,Red Velvet,Red Flavor,0.709,0.917,9.0,-3.315,0.189,0.0409,0.0,0.0839,0.515,125.042,191139.0,197223881.0,2449305.0,140578.0
17534,Red Velvet,Day 1,0.645,0.884,1.0,-2.801,0.0968,0.112,0.0,0.179,0.708,171.93,206358.0,484888.0,17195.0,365.0
17535,Kane Brown,Thank God,0.738,0.455,3.0,-8.735,0.0352,0.695,0.0,0.107,0.441,99.945,174560.0,20222697.0,199529.0,6705.0
17536,Kane Brown,Be Like That - feat. Swae Lee & Khalid,0.727,0.626,7.0,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406.0,79271685.0,721503.0,12812.0
17537,Kane Brown,One Thing Right,0.659,0.625,4.0,-2.253,0.045,0.0644,0.0,0.582,0.442,88.042,181824.0,163556962.0,1643768.0,37656.0
17538,Kane Brown,Heaven,0.677,0.556,9.0,-6.544,0.0306,0.263,0.0,0.105,0.521,80.006,179507.0,520364745.0,2278175.0,52671.0
17539,Kane Brown,What Ifs (feat. Lauren Alaina),0.612,0.799,10.0,-4.603,0.0275,0.00898,0.0,0.172,0.687,125.976,188253.0,320002543.0,1381722.0,32847.0
17540,Kane Brown,Memory,0.434,0.889,9.0,-5.684,0.0509,0.395,0.0,0.273,0.845,113.326,153338.0,20159258.0,203237.0,4578.0
17541,Kane Brown,Like I Love Country Music,0.533,0.802,8.0,-6.73,0.0447,0.00075,0.000225,0.315,0.69,124.986,234800.0,9226672.0,77232.0,3718.0
17542,Kane Brown,Famous Friends,0.535,0.859,6.0,-2.922,0.0344,0.0528,0.0,0.32,0.698,102.008,166507.0,19838446.0,111657.0,6466.0
17543,Kane Brown,Good as You,0.626,0.516,8.0,-6.05,0.0388,0.4,0.0,0.142,0.769,153.653,192053.0,96532963.0,512614.0,6091.0
17544,Kane Brown,Homesick,0.701,0.5,8.0,-8.82,0.0303,0.46,0.0,0.234,0.409,97.028,205400.0,118231383.0,559731.0,14352.0
17545,LANY,Malibu Nights,0.559,0.422,11.0,-11.89,0.195,0.701,1.99e-06,0.0853,0.191,74.002,286928.0,66087510.0,527785.0,17703.0
17546,LANY,I Quit Drinking,0.607,0.418,1.0,-6.997,0.0363,0.394,0.0,0.182,0.386,95.002,171200.0,6994393.0,99718.0,2642.0
17547,LANY,13,0.784,0.539,8.0,-8.148,0.0628,0.69,1.75e-05,0.0367,0.697,133.963,234818.0,72322370.0,224081.0,4472.0
17548,LANY,Mean It,0.747,0.45,7.0,-8.543,0.0919,0.0407,0.0,0.17,0.329,96.001,232853.0,76707474.0,757135.0,11959.0
17549,LANY,dancing in the kitchen,0.646,0.736,11.0,-7.658,0.0396,0.0334,0.0,0.0807,0.28,94.024,208809.0,5764438.0,111301.0,4281.0
17550,LANY,ILYSB - STRIPPED,0.661,0.393,5.0,-8.199,0.0554,0.546,0.000131,0.11,0.165,83.851,244820.0,16294902.0,145670.0,3462.0
17551,LANY,Thick And Thin,0.697,0.551,5.0,-6.179,0.0282,0.059,0.0,0.0762,0.339,99.996,212002.0,30702676.0,290514.0,8480.0
17552,LANY,ILYSB,0.636,0.623,5.0,-7.016,0.0603,0.468,0.00453,0.351,0.389,100.026,211150.0,16857347.0,189303.0,5367.0
17553,LANY,pink skies,0.719,0.631,5.0,-6.616,0.0433,0.266,7.69e-06,0.134,0.466,103.968,185923.0,19368885.0,77399.0,1292.0
17554,LANY,Thru These Tears,0.711,0.517,11.0,-7.695,0.0391,0.154,0.0,0.149,0.294,119.945,204516.0,19890481.0,172395.0,4376.0
17555,Ella Henderson,Crazy What Love Can Do,0.601,0.713,4.0,-3.758,0.0449,0.0282,0.0,0.158,0.464,122.872,169756.0,19985333.0,143454.0,2182.0
17556,Ella Henderson,21 Reasons (feat. Ella Henderson),0.621,0.785,6.0,-4.499,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253.0,1373814.0,2781.0,34.0
17557,Ella Henderson,Hurricane,0.56,0.851,2.0,-2.851,0.0486,0.225,2.9e-06,0.177,0.461,125.947,147140.0,20892803.0,149137.0,1672.0
17558,Ella Henderson,All For You (with Ella Henderson),0.67,0.303,2.0,-8.655,0.0351,0.659,0.0,0.0876,0.264,102.611,221173.0,3067263.0,20825.0,391.0
17559,Ella Henderson,Risk It All,0.706,0.914,5.0,-5.668,0.0615,0.19,0.0,0.0886,0.299,124.03,178065.0,1855018.0,11537.0,313.0
17560,Ella Henderson,Friends,0.747,0.537,10.0,-5.76,0.0413,0.198,1.26e-05,0.18,0.453,97.056,178299.0,417476.0,8641.0,152.0
17561,Ella Henderson,Ghost,0.68,0.84,9.0,-3.823,0.0414,0.0457,8.66e-06,0.143,0.468,104.975,213213.0,109803512.0,563038.0,14671.0
17562,Ella Henderson,I Go Dancing (feat. Ella Henderson),0.571,0.797,3.0,-3.579,0.0513,0.193,1.02e-06,0.0752,0.392,109.889,162545.0,106769.0,5223.0,84.0
17563,Ella Henderson,Let’s Go Home Together,0.661,0.486,5.0,-4.438,0.0431,0.454,0.0,0.0994,0.309,78.31,208692.0,15799212.0,76011.0,1815.0
17564,Ella Henderson,Blame It On The Mistletoe,0.68,0.593,5.0,-5.036,0.0281,0.0198,0.0,0.145,0.482,114.917,185739.0,97656.0,1087.0,46.0
17575,James Hype,Ferrari,0.847,0.69,1.0,-7.877,0.0493,0.0127,6e-05,0.0526,0.692,125.004,186662.0,7495681.0,78903.0,604.0
17576,James Hype,Ferrari - Remix,0.818,0.728,1.0,-5.705,0.0724,0.0985,0.0,0.0917,0.597,124.974,172000.0,7495681.0,78903.0,604.0
17577,James Hype,Ferrari - Oliver Heldens Remix,0.73,0.903,1.0,-5.64,0.0427,0.00806,0.252,0.0998,0.694,124.957,188640.0,462703.0,9442.0,255.0
17578,James Hype,You Give Me A Feeling,0.761,0.867,2.0,-6.168,0.0499,0.259,0.615,0.0689,0.679,126.03,185896.0,2766289.0,36290.0,589.0
17579,James Hype,Disconnected,0.842,0.811,2.0,-6.476,0.109,0.00579,0.176,0.0702,0.594,125.995,194524.0,4245531.0,76711.0,19.0
17580,James Hype,Ferrari - D1MA Remix,0.843,0.672,6.0,-5.557,0.142,0.0765,0.0,0.0993,0.706,124.912,172000.0,78165.0,1117.0,22.0
17581,James Hype,More Than Friends,0.81,0.885,5.0,-4.583,0.108,0.101,0.0,0.268,0.447,122.985,140698.0,7866296.0,68291.0,733.0
17582,James Hype,Dancing,0.74,0.877,1.0,-8.357,0.0497,0.372,0.544,0.0886,0.377,125.033,240480.0,722398.0,18770.0,166.0
17583,James Hype,Good Luck,0.701,0.836,8.0,-6.093,0.051,0.0721,0.0,0.248,0.712,125.927,147598.0,1237698.0,14404.0,338.0
17584,James Hype,Crazy What Love Can (with Becky Hill & Ella Henderson) - David Guetta & James Hype Remix,0.697,0.914,9.0,-5.394,0.0411,0.257,0.416,0.166,0.384,126.004,160564.0,492273.0,8683.0,1.0
17585,Jax Jones,Where Did You Go? (feat. MNEK),0.763,0.782,7.0,-4.541,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689.0,7699308.0,68113.0,1327.0
17586,Jax Jones,OUT OUT (feat. Charli XCX & Saweetie),0.787,0.833,8.0,-4.403,0.0478,0.018,0.00747,0.0374,0.796,123.97,162604.0,26491511.0,177989.0,2306.0
17587,Jax Jones,You Don't Know Me (feat. RAYE),0.879,0.665,11.0,-6.082,0.145,0.164,0.0,0.319,0.672,123.977,212573.0,85098398.0,916958.0,8793.0
17588,Jax Jones,2 Die 4 (Jax Jones Midnight Snacks Remix),0.702,0.658,10.0,-7.299,0.0655,0.00463,0.0842,0.0611,0.502,125.014,155989.0,428723.0,10789.0,231.0
17589,Jax Jones,All Day And Night,0.567,0.765,1.0,-4.107,0.108,0.317,0.0,0.14,0.541,121.924,169467.0,22950224.0,170279.0,3357.0
17590,Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),0.763,0.923,9.0,-3.108,0.191,0.103,0.0,0.105,0.934,121.074,165907.0,162433278.0,1565238.0,29670.0
17591,Jax Jones,Lonely Heart,0.786,0.733,8.0,-4.283,0.0337,0.0664,0.0,0.0564,0.81,123.973,167527.0,466978.0,5827.0,70.0
17592,Jax Jones,i miss u (with Au/Ra),0.668,0.726,9.0,-7.512,0.0468,0.0387,0.0,0.134,0.453,124.075,172143.0,12230629.0,139291.0,1459.0
17593,Jax Jones,Good Luck (with Jax Jones & Galantis),0.699,0.784,0.0,-5.701,0.0538,0.118,0.0,0.0529,0.447,121.98,235453.0,3531166.0,46609.0,991.0
17594,Jax Jones,Easy Lover - Jax Jones Remix,0.732,0.888,5.0,-3.331,0.12,0.129,4.72e-05,0.137,0.664,124.007,120661.0,320190.0,3779.0,0.0
17595,Seafret,Atlantis,0.4,0.479,8.0,-7.989,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,229173.0,67914683.0,976184.0,9553.0
17596,Seafret,Atlantis - Extra Sped Up Version,0.471,0.561,11.0,-7.068,0.03,0.0472,1.91e-06,0.122,0.215,99.808,190759.0,658144.0,21598.0,352.0
17597,Seafret,Atlantis - Sped Up Version,0.425,0.544,9.0,-7.105,0.0292,0.0562,0.0,0.115,0.138,90.043,212443.0,2553239.0,64043.0,1111.0
17598,Seafret,Oceans,0.372,0.462,9.0,-9.1,0.0317,0.267,9.91e-06,0.101,0.176,129.026,215440.0,98080815.0,1223018.0,18510.0
17600,Seafret,"See, I'm Sorry",0.623,0.807,0.0,-3.784,0.0345,0.0688,0.0,0.35,0.517,100.048,214209.0,103132.0,4031.0,174.0
17601,Seafret,Atlantis - Slowed Down Version,0.439,0.426,6.0,-8.356,0.0299,0.0369,2.3e-06,0.121,0.127,75.011,253400.0,252509.0,4965.0,107.0
17602,Seafret,Loving You,0.565,0.469,9.0,-6.763,0.0281,0.764,5.69e-06,0.0878,0.0873,129.985,195147.0,4395343.0,83227.0,1439.0
17603,Seafret,Atlantis,0.431,0.802,8.0,-2.665,0.0472,0.0333,0.0,0.352,0.472,101.932,198824.0,67914683.0,976184.0,9553.0
17604,Seafret,Wildfire,0.587,0.58,6.0,-7.867,0.0329,0.252,0.00243,0.105,0.193,131.953,224800.0,13038924.0,230089.0,3443.0
17605,Zé Felipe,Roça Em Mim,0.846,0.81,9.0,-3.332,0.0867,0.222,0.0,0.139,0.762,135.074,158171.0,104445571.0,816248.0,14891.0
17606,Zé Felipe,Bandido,0.882,0.721,11.0,-2.851,0.0512,0.0958,0.0,0.0989,0.97,120.018,132045.0,133023324.0,1222527.0,17949.0
17607,Zé Felipe,Malvada,0.894,0.859,5.0,-2.981,0.0471,0.159,0.000153,0.075,0.888,134.947,145854.0,284671760.0,2220942.0,36939.0
17608,Zé Felipe,Depende,0.887,0.91,2.0,-1.866,0.0641,0.122,0.0,0.0755,0.825,130.016,156923.0,136778623.0,809473.0,5784.0
17609,Zé Felipe,Revoada No Colchão,0.704,0.936,8.0,-2.714,0.058,0.231,0.0,0.192,0.96,170.063,153448.0,171480427.0,1397071.0,14569.0
17610,Zé Felipe,Toma Toma Vapo Vapo,0.763,0.859,4.0,-3.3,0.0479,0.322,0.0003,0.117,0.813,164.055,156760.0,243040722.0,1972020.0,21742.0
17611,Zé Felipe,Vontade De Morder,0.807,0.868,7.0,-3.023,0.0567,0.306,0.0,0.0691,0.916,82.024,154973.0,219623426.0,1288985.0,13992.0
17612,Zé Felipe,Senta Danada,0.746,0.743,7.0,-3.349,0.0629,0.251,0.0,0.0674,0.938,166.043,172621.0,213743723.0,1677780.0,27620.0
17613,Zé Felipe,OLHADINHA,0.632,0.772,9.0,-3.208,0.0572,0.4,0.0,0.0912,0.57,160.18,137062.0,8326513.0,123642.0,4579.0
17614,Zé Felipe,50 Cópias,0.744,0.883,1.0,-2.598,0.0577,0.175,0.0,0.313,0.892,129.956,185573.0,24973388.0,453850.0,12010.0
17615,Bedoes 2115,DRESSCODE,0.787,0.564,11.0,-8.894,0.192,0.161,1.86e-06,0.0977,0.718,90.002,166333.0,1554894.0,27334.0,464.0
17616,Bedoes 2115,GLOW UP,0.735,0.602,4.0,-8.322,0.114,0.225,0.0,0.0799,0.398,155.139,203613.0,1667694.0,22361.0,354.0
17617,Bedoes 2115,WEEKEND 2115,0.869,0.65,11.0,-7.837,0.331,0.186,0.0,0.143,0.697,102.979,171427.0,543765.0,9910.0,131.0
17618,Bedoes 2115,GUGU x 2115,0.746,0.693,1.0,-7.435,0.267,0.308,0.0,0.0789,0.824,146.023,208453.0,1544351.0,43700.0,1540.0
17619,Bedoes 2115,KETCHUP,0.756,0.611,5.0,-8.073,0.136,0.25,0.0,0.12,0.828,140.083,185973.0,8870226.0,115072.0,2749.0
17620,Bedoes 2115,NA KRAŃCU ŚWIATA,0.811,0.7,1.0,-7.966,0.0943,0.322,0.000366,0.246,0.713,115.945,213053.0,3289914.0,69454.0,1042.0
17621,Bedoes 2115,Wschód (lubię zapierdalać),0.612,0.683,1.0,-8.514,0.21,0.257,1.21e-05,0.626,0.47,143.098,248987.0,8928764.0,182800.0,3337.0
17622,Bedoes 2115,BEDOESIARA,0.919,0.577,1.0,-8.753,0.221,0.226,0.0,0.116,0.745,105.001,170187.0,12431448.0,239586.0,5049.0
17623,Bedoes 2115,DIAMENTY,0.651,0.551,6.0,-9.14,0.409,0.314,0.0,0.0887,0.455,146.95,165714.0,641699.0,12108.0,228.0
17624,Bedoes 2115,RODZINNY BIZNES,0.697,0.57,6.0,-8.916,0.311,0.288,0.0,0.126,0.256,83.728,200813.0,212289.0,5694.0,160.0
17625,Ghostemane,Fed Up,0.849,0.758,8.0,-7.498,0.256,0.499,0.695,0.147,0.0684,115.058,151625.0,58943.0,3403.0,144.0
17626,Ghostemane,Mercury: Retrograde,0.826,0.816,2.0,-7.345,0.345,0.0581,0.00938,0.0593,0.43,156.995,124539.0,476334176.0,6986034.0,161435.0
17627,Ghostemane,I duckinf hatw you,0.671,0.962,4.0,-5.509,0.481,0.0729,0.00663,0.376,0.183,114.003,117895.0,44771197.0,1350716.0,36320.0
17628,Ghostemane,Flesh,0.666,0.7,0.0,-5.497,0.283,0.0379,0.12,0.105,0.294,145.046,79271.0,11492182.0,414183.0,11362.0
17629,Ghostemane,1000 Rounds,0.825,0.761,8.0,-5.389,0.104,0.0111,0.00359,0.334,0.161,149.97,163371.0,33414150.0,406445.0,7773.0
17630,Ghostemane,Squeeze,0.789,0.72,1.0,-7.213,0.271,0.000872,0.000714,0.378,0.212,141.506,140038.0,48772494.0,1202965.0,14742.0
17631,Ghostemane,To Whom It May Concern,0.736,0.559,7.0,-9.225,0.293,0.559,0.00096,0.0886,0.0354,150.049,179200.0,58341.0,1702.0,62.0
17632,Ghostemane,Venom,0.909,0.573,5.0,-6.856,0.181,0.0332,0.0163,0.657,0.392,144.946,134271.0,32218678.0,501245.0,14413.0
17633,Ghostemane,Blood Oceans (How Many?),0.791,0.763,8.0,-5.892,0.0467,0.158,0.0011,0.368,0.1,124.085,118430.0,23788744.0,536581.0,5916.0
17634,Ghostemane,Nihil,0.665,0.905,7.0,-5.785,0.253,0.161,0.0669,0.907,0.288,114.938,147305.0,7926.0,170.0,5.0
17635,Young Nudy,Umbrella (with 21 Savage & Young Nudy),0.822,0.788,11.0,-3.634,0.173,0.0838,0.000173,0.359,0.389,111.016,222000.0,3003488.0,64316.0,1169.0
17636,Young Nudy,EA (feat. 21 Savage),0.451,0.876,10.0,-5.205,0.414,0.261,0.0,0.098,0.227,87.306,227176.0,3605813.0,85700.0,887.0
17637,Young Nudy,Hell Shell,0.853,0.514,0.0,-5.445,0.246,0.000909,0.0222,0.185,0.679,129.963,162527.0,8005865.0,164215.0,3277.0
17638,Young Nudy,The Race - Remix,0.75,0.548,9.0,-6.288,0.358,0.00619,0.0,0.156,0.377,160.084,211875.0,1122695.0,33438.0,1502.0
17639,Young Nudy,Impala,0.826,0.579,0.0,-7.754,0.388,0.334,0.000193,0.122,0.514,154.971,185800.0,893820.0,29339.0,1014.0
17641,Young Nudy,Child's Play (feat. 21 Savage),0.857,0.454,11.0,-10.002,0.269,0.155,0.000559,0.108,0.337,145.022,185586.0,2677118.0,66139.0,1664.0
17642,Young Nudy,Sunflower Seeds,0.927,0.486,10.0,-7.236,0.309,0.318,1.72e-05,0.0973,0.353,136.966,182320.0,3382232.0,52828.0,1131.0
17643,Young Nudy,Yeah Yeah,0.644,0.597,6.0,-8.305,0.206,0.0167,5.41e-05,0.112,0.341,139.969,246857.0,20930164.0,214135.0,4329.0
17644,Young Nudy,Nun To Do,0.877,0.569,1.0,-7.392,0.289,0.325,2.9e-06,0.164,0.318,133.95,157640.0,579464.0,14064.0,468.0
17645,B Praak,"Ranjha (From ""Shershaah"")",0.603,0.573,1.0,-5.843,0.0502,0.478,0.0,0.0971,0.236,82.941,228855.0,298727282.0,3841423.0,130565.0
17646,B Praak,"Jhaanjar (From ""Honeymoon"")",0.585,0.722,3.0,-4.984,0.0725,0.269,0.0,0.0671,0.395,80.116,235265.0,46412427.0,701262.0,17169.0
17647,B Praak,"Mann Bharryaa 2.0 (From ""Shershaah"")",0.428,0.467,2.0,-4.904,0.0327,0.68,0.0,0.135,0.193,90.831,266005.0,220055957.0,3823229.0,91791.0
17648,B Praak,Filhaal2 Mohabbat,0.574,0.578,9.0,-3.188,0.0343,0.296,0.0,0.114,0.274,85.186,300197.0,640257435.0,6463348.0,358650.0
17649,B Praak,Achha Sila Diya,0.681,0.797,8.0,-3.48,0.0436,0.391,0.0,0.626,0.462,116.033,317092.0,34781452.0,1108982.0,62150.0
17650,B Praak,"O Saki Saki (From ""Batla House"")",0.737,0.961,10.0,-0.155,0.0747,0.163,0.0,0.361,0.567,108.014,191089.0,667748330.0,3251861.0,61929.0
17651,B Praak,"Pachtaoge (From ""Jaani Ve"")",0.515,0.691,5.0,-4.028,0.0344,0.624,0.0,0.121,0.484,169.521,226789.0,619891430.0,5877761.0,155215.0
17652,B Praak,"Naah Goriye (From ""Bala"")",0.823,0.765,2.0,-1.695,0.0633,0.464,0.0,0.0601,0.715,99.96,184618.0,103366615.0,770209.0,16654.0
